id,customerId,productId,transactionDate,quantity,totalAmount
8328,3,3,2025-01-02,1,55.0
8329,7,20,2025-01-03,1,25.0
8330,20,1,2025-01-03,1,1200.0
8331,39,24,2025-01-03,2,70.0
8332,2,5,2025-01-04,1,350.0
8333,55,18,2025-01-05,1,50.0
8334,37,24,2025-01-05,1,35.0
8335,22,20,2025-01-05,2,50.0
8336,28,12,2025-01-06,1,65.0
8337,79,30,2025-01-06,2,100.0
8338,46,20,2025-01-06,5,125.0
8339,42,11,2025-01-06,1,800.0
8340,61,18,2025-01-06,5,250.0
8341,74,22,2025-01-06,1,28.0
8342,13,22,2025-01-06,2,56.0
8343,53,16,2025-01-06,3,360.0
8344,56,20,2025-01-07,1,25.0
8345,20,6,2025-01-07,5,400.0
8346,94,17,2025-01-07,3,120.0
8347,100,19,2025-01-07,1,20.0
8348,48,11,2025-01-07,1,800.0
8349,28,8,2025-01-07,1,500.0
8350,98,20,2025-01-07,5,125.0
8351,91,17,2025-01-07,14,560.0
8352,90,22,2025-01-08,1,28.0
8353,61,16,2025-01-08,1,120.0
8354,24,6,2025-01-08,9,720.0
8355,88,1,2025-01-08,1,1200.0
8356,64,27,2025-01-08,1,40.0
8357,48,8,2025-01-09,4,2000.0
8358,7,30,2025-01-09,1,50.0
8359,61,20,2025-01-09,1,25.0
8360,39,13,2025-01-10,4,200.0
8361,48,26,2025-01-10,4,140.0
8362,95,16,2025-01-10,3,360.0
8363,66,16,2025-01-10,3,360.0
8364,76,13,2025-01-11,1,50.0
8365,35,14,2025-01-12,3,210.0
8366,46,24,2025-01-12,2,70.0
8367,42,5,2025-01-12,1,350.0
8368,74,11,2025-01-12,1,800.0
8369,43,1,2025-01-13,2,2400.0
8370,12,11,2025-01-13,1,800.0
8371,5,16,2025-01-13,1,120.0
8372,7,13,2025-01-14,1,50.0
8373,61,30,2025-01-14,1,50.0
8374,58,17,2025-01-14,1,40.0
8375,53,23,2025-01-14,4,60.0
8376,22,10,2025-01-14,1,220.0
8377,82,26,2025-01-14,1,35.0
8378,43,12,2025-01-14,2,130.0
8379,57,22,2025-01-14,3,84.0
8380,83,19,2025-01-15,5,100.0
8381,83,27,2025-01-15,2,80.0
8382,51,22,2025-01-15,1,28.0
8383,3,8,2025-01-15,3,1500.0
8384,67,5,2025-01-15,1,350.0
8385,85,11,2025-01-16,2,1600.0
8386,51,24,2025-01-17,2,70.0
8387,32,24,2025-01-17,2,70.0
8388,95,22,2025-01-18,1,28.0
8389,6,17,2025-01-18,1,40.0
8390,43,13,2025-01-19,2,100.0
8391,61,27,2025-01-19,2,80.0
8392,68,16,2025-01-19,1,120.0
8393,85,4,2025-01-19,1,120.0
8394,1,18,2025-01-19,3,150.0
8395,84,25,2025-01-19,2,60.0
8396,25,29,2025-01-19,5,190.0
8397,24,22,2025-01-20,3,84.0
8398,41,25,2025-01-20,1,30.0
8399,38,5,2025-01-20,3,1050.0
8400,8,3,2025-01-20,1,55.0
8401,28,4,2025-01-20,1,120.0
8402,40,26,2025-01-20,4,140.0
8403,71,4,2025-01-21,1,120.0
8404,96,19,2025-01-21,1,20.0
8405,80,18,2025-01-21,3,150.0
8406,93,21,2025-01-21,2,30.0
8407,9,10,2025-01-21,1,220.0
8408,33,25,2025-01-21,1,30.0
8409,22,22,2025-01-21,6,168.0
8410,53,5,2025-01-22,1,350.0
8411,95,21,2025-01-22,2,30.0
8412,100,1,2025-01-22,1,1200.0
8413,31,9,2025-01-22,1,180.0
8414,31,2,2025-01-23,1,35.0
8415,16,2,2025-01-23,1,35.0
8416,53,27,2025-01-24,5,200.0
8417,11,25,2025-01-24,1,30.0
8418,12,28,2025-01-24,2,90.0
8419,81,25,2025-01-25,1,30.0
8420,21,16,2025-01-26,1,120.0
8421,5,7,2025-01-26,2,600.0
8422,36,13,2025-01-26,1,50.0
8423,72,19,2025-01-26,1,20.0
8424,6,19,2025-01-26,4,80.0
8425,7,4,2025-01-27,1,120.0
8426,20,5,2025-01-27,1,350.0
8427,86,10,2025-01-27,2,440.0
8428,30,10,2025-01-27,1,220.0
8429,75,5,2025-01-27,1,350.0
8430,37,17,2025-01-28,2,80.0
8431,65,15,2025-01-28,1,180.0
8432,84,30,2025-01-28,1,50.0
8433,47,10,2025-01-28,2,440.0
8434,70,24,2025-01-29,4,140.0
8435,95,5,2025-01-29,4,1400.0
8436,17,1,2025-01-29,13,15600.0
8437,49,21,2025-01-29,1,15.0
8438,18,18,2025-01-29,2,100.0
8439,54,10,2025-01-29,1,220.0
8440,35,6,2025-01-31,2,160.0
8441,33,19,2025-01-31,2,40.0
8442,62,18,2025-01-31,4,200.0
8443,29,9,2025-01-31,6,1080.0
8444,29,27,2025-02-01,1,40.0
8445,69,19,2025-02-01,1,20.0
8446,36,20,2025-02-02,2,50.0
8447,29,9,2025-02-02,2,360.0
8448,86,12,2025-02-02,4,260.0
8449,72,3,2025-02-02,7,385.0
8450,63,7,2025-02-02,1,300.0
8451,33,3,2025-02-03,1,55.0
8452,17,2,2025-02-03,1,35.0
8453,34,2,2025-02-03,1,35.0
8454,77,22,2025-02-04,1,28.0
8455,32,7,2025-02-04,4,1200.0
8456,39,10,2025-02-05,1,220.0
8457,46,10,2025-02-05,1,220.0
8458,2,16,2025-02-05,1,120.0
8459,11,18,2025-02-05,2,100.0
8460,92,1,2025-02-05,1,1200.0
8461,62,14,2025-02-06,2,140.0
8462,16,2,2025-02-07,6,210.0
8463,90,19,2025-02-07,1,20.0
8464,28,17,2025-02-08,1,40.0
8465,60,30,2025-02-08,1,50.0
8466,100,8,2025-02-08,1,500.0
8467,51,21,2025-02-08,3,45.0
8468,37,26,2025-02-09,1,35.0
8469,3,26,2025-02-09,1,35.0
8470,36,1,2025-02-09,3,3600.0
8471,43,25,2025-02-09,1,30.0
8472,64,6,2025-02-10,2,160.0
8473,32,16,2025-02-10,1,120.0
8474,16,20,2025-02-10,3,75.0
8475,67,22,2025-02-10,1,28.0
8476,36,5,2025-02-10,1,350.0
8477,43,22,2025-02-11,1,28.0
8478,67,26,2025-02-11,4,140.0
8479,22,19,2025-02-11,1,20.0
8480,13,8,2025-02-11,1,500.0
8481,89,9,2025-02-12,1,180.0
8482,73,9,2025-02-12,2,360.0
8483,71,26,2025-02-13,2,70.0
8484,100,26,2025-02-13,2,70.0
8485,59,4,2025-02-13,1,120.0
8486,56,20,2025-02-13,3,75.0
8487,60,16,2025-02-13,1,120.0
8488,69,6,2025-02-14,4,320.0
8489,53,19,2025-02-14,2,40.0
8490,92,2,2025-02-14,4,140.0
8491,18,7,2025-02-15,1,300.0
8492,58,16,2025-02-15,2,240.0
8493,65,25,2025-02-15,1,30.0
8494,1,9,2025-02-15,1,180.0
8495,72,14,2025-02-15,3,210.0
8496,40,3,2025-02-16,1,55.0
8497,89,6,2025-02-16,2,160.0
8498,9,26,2025-02-16,1,35.0
8499,70,9,2025-02-16,3,540.0
8500,50,9,2025-02-16,2,360.0
8501,42,10,2025-02-16,1,220.0
8502,76,5,2025-02-16,2,700.0
8503,21,18,2025-02-17,1,50.0
8504,87,6,2025-02-17,1,80.0
8505,3,11,2025-02-17,2,1600.0
8506,45,19,2025-02-17,2,40.0
8507,87,15,2025-02-17,3,540.0
8508,60,12,2025-02-18,1,65.0
8509,25,5,2025-02-18,4,1400.0
8510,50,1,2025-02-19,1,1200.0
8511,50,24,2025-02-19,1,35.0
8512,55,21,2025-02-19,2,30.0
8513,92,14,2025-02-19,2,140.0
8514,51,6,2025-02-19,1,80.0
8515,30,6,2025-02-20,1,80.0
8516,60,18,2025-02-20,3,150.0
8517,80,17,2025-02-20,2,80.0
8518,10,7,2025-02-20,1,300.0
8519,40,1,2025-02-21,3,3600.0
8520,78,27,2025-02-22,2,80.0
8521,6,28,2025-02-22,1,45.0
8522,75,22,2025-02-22,1,28.0
8523,51,21,2025-02-22,1,15.0
8524,76,1,2025-02-22,1,1200.0
8525,33,25,2025-02-22,1,30.0
8526,87,30,2025-02-22,2,100.0
8527,72,15,2025-02-23,1,180.0
8528,49,15,2025-02-23,1,180.0
8529,44,29,2025-02-23,1,38.0
8530,62,12,2025-02-23,1,65.0
8531,75,17,2025-02-23,2,80.0
8532,87,17,2025-02-23,2,80.0
8533,60,26,2025-02-23,1,35.0
8534,58,25,2025-02-24,4,120.0
8535,67,5,2025-02-24,2,700.0
8536,57,6,2025-02-24,3,240.0
8537,10,7,2025-02-24,5,1500.0
8538,64,29,2025-02-24,1,38.0
8539,13,26,2025-02-25,2,70.0
8540,89,10,2025-02-26,1,220.0
8541,1,7,2025-02-26,4,1200.0
8542,92,21,2025-02-26,3,45.0
8543,35,25,2025-02-28,2,60.0
8544,83,27,2025-02-28,5,200.0
8545,30,2,2025-03-01,1,35.0
8546,57,7,2025-03-01,1,300.0
8547,31,20,2025-03-01,1,25.0
8548,94,18,2025-03-01,1,50.0
8549,24,4,2025-03-01,1,120.0
8550,81,7,2025-03-02,1,300.0
8551,51,7,2025-03-02,1,300.0
8552,86,22,2025-03-03,1,28.0
8553,91,18,2025-03-03,1,50.0
8554,59,12,2025-03-03,7,455.0
8555,12,25,2025-03-03,2,60.0
8556,42,15,2025-03-04,3,540.0
8557,77,18,2025-03-04,3,150.0
8558,8,30,2025-03-04,1,50.0
8559,23,28,2025-03-04,1,45.0
8560,97,30,2025-03-04,1,50.0
8561,49,11,2025-03-04,1,800.0
8562,4,21,2025-03-05,3,45.0
8563,18,4,2025-03-06,5,600.0
8564,2,18,2025-03-06,1,50.0
8565,33,28,2025-03-06,2,90.0
8566,4,1,2025-03-07,1,1200.0
8567,40,15,2025-03-07,1,180.0
8568,45,21,2025-03-08,2,30.0
8569,29,26,2025-03-08,2,70.0
8570,32,10,2025-03-08,1,220.0
8571,59,13,2025-03-09,4,200.0
8572,30,21,2025-03-09,1,15.0
8573,98,26,2025-03-09,1,35.0
8574,76,16,2025-03-09,3,360.0
8575,55,3,2025-03-10,1,55.0
8576,39,17,2025-03-10,3,120.0
8577,17,25,2025-03-10,8,240.0
8578,98,13,2025-03-10,8,400.0
8579,68,21,2025-03-10,2,30.0
8580,80,24,2025-03-11,1,35.0
8581,27,3,2025-03-11,1,55.0
8582,23,15,2025-03-11,4,720.0
8583,91,1,2025-03-11,1,1200.0
8584,61,27,2025-03-11,2,80.0
8585,89,9,2025-03-11,3,540.0
8586,89,7,2025-03-11,1,300.0
8587,14,10,2025-03-11,3,660.0
8588,43,1,2025-03-12,17,20400.0
8589,58,14,2025-03-12,4,280.0
8590,41,6,2025-03-12,1,80.0
8591,30,6,2025-03-12,5,400.0
8592,86,26,2025-03-13,1,35.0
8593,79,7,2025-03-13,4,1200.0
8594,70,7,2025-03-13,3,900.0
8595,67,14,2025-03-13,12,840.0
8596,63,23,2025-03-13,1,15.0
8597,28,17,2025-03-13,5,200.0
8598,3,23,2025-03-13,3,45.0
8599,46,1,2025-03-13,3,3600.0
8600,69,12,2025-03-13,1,65.0
8601,57,14,2025-03-14,1,70.0
8602,68,13,2025-03-14,1,50.0
8603,30,17,2025-03-14,5,200.0
8604,72,2,2025-03-14,3,105.0
8605,84,18,2025-03-15,1,50.0
8606,10,17,2025-03-15,4,160.0
8607,68,4,2025-03-15,1,120.0
8608,41,2,2025-03-15,1,35.0
8609,62,26,2025-03-16,3,105.0
8610,10,12,2025-03-16,2,130.0
8611,98,15,2025-03-17,3,540.0
8612,34,10,2025-03-17,1,220.0
8613,17,15,2025-03-18,4,720.0
8614,52,6,2025-03-18,1,80.0
8615,96,28,2025-03-19,5,225.0
8616,88,3,2025-03-19,2,110.0
8617,62,18,2025-03-20,4,200.0
8618,2,12,2025-03-20,4,260.0
8619,98,17,2025-03-20,3,120.0
8620,20,25,2025-03-20,2,60.0
8621,39,11,2025-03-20,3,2400.0
8622,54,21,2025-03-20,5,75.0
8623,56,7,2025-03-21,1,300.0
8624,75,29,2025-03-21,5,190.0
8625,92,14,2025-03-21,1,70.0
8626,52,11,2025-03-22,3,2400.0
8627,58,6,2025-03-22,9,720.0
8628,91,16,2025-03-22,1,120.0
8629,1,21,2025-03-22,1,15.0
8630,27,21,2025-03-23,4,60.0
8631,43,24,2025-03-23,1,35.0
8632,3,3,2025-03-24,1,55.0
8633,28,26,2025-03-24,1,35.0
8634,33,25,2025-03-25,3,90.0
8635,39,11,2025-03-26,5,4000.0
8636,17,26,2025-03-27,3,105.0
8637,66,2,2025-03-27,1,35.0
8638,35,21,2025-03-27,1,15.0
8639,24,19,2025-03-27,2,40.0
8640,17,15,2025-03-27,1,180.0
8641,44,26,2025-03-27,3,105.0
8642,67,15,2025-03-27,1,180.0
8643,83,2,2025-03-28,4,140.0
8644,54,22,2025-03-28,1,28.0
8645,82,9,2025-03-28,30,5400.0
8646,66,1,2025-03-28,4,4800.0
8647,28,5,2025-03-28,2,700.0
8648,87,1,2025-03-28,3,3600.0
8649,80,24,2025-03-28,4,140.0
8650,85,28,2025-03-29,3,135.0
8651,15,4,2025-03-29,3,360.0
8652,20,15,2025-03-29,1,180.0
8653,32,12,2025-03-30,14,910.0
8654,14,10,2025-03-30,2,440.0
8655,86,2,2025-03-30,15,525.0
8656,96,30,2025-03-30,1,50.0
8657,7,20,2025-03-30,2,50.0
8658,65,28,2025-03-30,2,90.0
8659,36,5,2025-03-30,1,350.0
8660,64,22,2025-03-30,1,28.0
8661,52,2,2025-03-31,1,35.0
8662,11,25,2025-03-31,1,30.0
8663,58,4,2025-03-31,9,1080.0
8664,56,8,2025-04-02,1,500.0
8665,4,11,2025-04-02,1,800.0
8666,31,9,2025-04-02,1,180.0
8667,56,16,2025-04-02,3,360.0
8668,18,28,2025-04-03,4,180.0
8669,65,26,2025-04-03,1,35.0
8670,44,9,2025-04-03,1,180.0
8671,28,25,2025-04-03,2,60.0
8672,99,2,2025-04-04,5,175.0
8673,58,26,2025-04-04,1,35.0
8674,99,11,2025-04-04,4,3200.0
8675,40,23,2025-04-05,1,15.0
8676,53,16,2025-04-05,5,600.0
8677,76,27,2025-04-05,1,40.0
8678,76,28,2025-04-05,1,45.0
8679,67,26,2025-04-05,3,105.0
8680,25,27,2025-04-06,1,40.0
8681,4,9,2025-04-07,14,2520.0
8682,97,14,2025-04-07,5,350.0
8683,11,29,2025-04-08,2,76.0
8684,71,4,2025-04-08,6,720.0
8685,86,29,2025-04-09,1,38.0
8686,5,28,2025-04-09,1,45.0
8687,11,30,2025-04-09,1,50.0
8688,49,14,2025-04-09,3,210.0
8689,62,16,2025-04-09,2,240.0
8690,51,11,2025-04-09,17,13600.0
8691,43,24,2025-04-10,15,525.0
8692,40,10,2025-04-10,4,880.0
8693,72,20,2025-04-10,1,25.0
8694,86,24,2025-04-10,1,35.0
8695,84,21,2025-04-11,1,15.0
8696,54,18,2025-04-11,7,350.0
8697,16,30,2025-04-11,2,100.0
8698,23,22,2025-04-12,1,28.0
8699,84,26,2025-04-12,6,210.0
8700,80,17,2025-04-12,4,160.0
8701,98,9,2025-04-12,12,2160.0
8702,9,19,2025-04-12,1,20.0
8703,37,22,2025-04-13,3,84.0
8704,65,5,2025-04-13,1,350.0
8705,21,22,2025-04-14,11,308.0
8706,13,9,2025-04-14,2,360.0
8707,71,2,2025-04-14,3,105.0
8708,34,22,2025-04-14,4,112.0
8709,72,5,2025-04-14,7,2450.0
8710,62,4,2025-04-14,1,120.0
8711,48,1,2025-04-15,25,30000.0
8712,33,13,2025-04-15,5,250.0
8713,72,18,2025-04-15,1,50.0
8714,4,9,2025-04-15,4,720.0
8715,14,14,2025-04-15,4,280.0
8716,15,8,2025-04-16,1,500.0
8717,50,28,2025-04-17,1,45.0
8718,2,23,2025-04-18,2,30.0
8719,7,6,2025-04-19,1,80.0
8720,32,13,2025-04-19,3,150.0
8721,4,23,2025-04-20,5,75.0
8722,59,9,2025-04-20,1,180.0
8723,10,20,2025-04-21,2,50.0
8724,36,30,2025-04-21,4,200.0
8725,47,7,2025-04-21,3,900.0
8726,3,21,2025-04-21,2,30.0
8727,73,24,2025-04-21,1,35.0
8728,51,1,2025-04-21,1,1200.0
8729,25,21,2025-04-21,3,45.0
8730,23,19,2025-04-21,2,40.0
8731,82,11,2025-04-22,4,3200.0
8732,72,20,2025-04-22,3,75.0
8733,74,30,2025-04-22,11,550.0
8734,8,27,2025-04-23,1,40.0
8735,90,23,2025-04-23,2,30.0
8736,45,7,2025-04-23,4,1200.0
8737,16,8,2025-04-23,5,2500.0
8738,66,19,2025-04-24,6,120.0
8739,7,18,2025-04-24,1,50.0
8740,69,23,2025-04-24,6,90.0
8741,12,4,2025-04-25,7,840.0
8742,3,25,2025-04-25,2,60.0
8743,88,3,2025-04-25,1,55.0
8744,85,26,2025-04-25,4,140.0
8745,7,27,2025-04-26,5,200.0
8746,94,29,2025-04-26,1,38.0
8747,6,30,2025-04-26,2,100.0
8748,67,29,2025-04-27,13,494.0
8749,97,17,2025-04-27,4,160.0
8750,82,24,2025-04-27,4,140.0
8751,63,13,2025-04-28,4,200.0
8752,71,24,2025-04-28,2,70.0
8753,87,1,2025-04-28,2,2400.0
8754,85,30,2025-04-28,19,950.0
8755,42,25,2025-04-29,2,60.0
8756,62,9,2025-04-29,4,720.0
8757,43,13,2025-04-29,4,200.0
8758,42,16,2025-04-29,3,360.0
8759,4,30,2025-04-30,1,50.0
8760,28,17,2025-04-30,1,40.0
8761,75,28,2025-05-02,1,45.0
8762,100,8,2025-05-03,3,1500.0
8763,10,14,2025-05-03,3,210.0
8764,32,29,2025-05-04,1,38.0
8765,10,17,2025-05-04,3,120.0
8766,22,8,2025-05-04,3,1500.0
8767,62,13,2025-05-04,2,100.0
8768,1,3,2025-05-05,1,55.0
8769,17,6,2025-05-05,1,80.0
8770,89,5,2025-05-05,1,350.0
8771,76,17,2025-05-05,16,640.0
8772,4,27,2025-05-06,1,40.0
8773,77,15,2025-05-06,6,1080.0
8774,64,10,2025-05-06,7,1540.0
8775,8,13,2025-05-06,27,1350.0
8776,75,18,2025-05-06,1,50.0
8777,95,5,2025-05-06,1,350.0
8778,28,15,2025-05-07,8,1440.0
8779,93,5,2025-05-07,8,2800.0
8780,83,11,2025-05-07,4,3200.0
8781,24,20,2025-05-07,1,25.0
8782,67,1,2025-05-08,8,9600.0
8783,37,24,2025-05-08,5,175.0
8784,72,14,2025-05-09,7,490.0
8785,75,28,2025-05-10,4,180.0
8786,81,3,2025-05-11,3,165.0
8787,80,15,2025-05-11,2,360.0
8788,9,28,2025-05-11,1,45.0
8789,53,21,2025-05-11,3,45.0
8790,92,30,2025-05-11,1,50.0
8791,31,27,2025-05-11,4,160.0
8792,63,2,2025-05-12,3,105.0
8793,63,30,2025-05-12,1,50.0
8794,60,18,2025-05-12,1,50.0
8795,42,10,2025-05-13,6,1320.0
8796,91,19,2025-05-13,5,100.0
8797,34,14,2025-05-13,1,70.0
8798,23,8,2025-05-13,3,1500.0
8799,34,1,2025-05-13,4,4800.0
8800,12,28,2025-05-14,1,45.0
8801,91,5,2025-05-14,5,1750.0
8802,61,1,2025-05-14,6,7200.0
8803,51,29,2025-05-15,13,494.0
8804,82,21,2025-05-16,1,15.0
8805,37,17,2025-05-16,5,200.0
8806,27,23,2025-05-17,2,30.0
8807,90,15,2025-05-18,1,180.0
8808,65,17,2025-05-19,2,80.0
8809,36,8,2025-05-19,1,500.0
8810,50,25,2025-05-19,1,30.0
8811,99,6,2025-05-19,1,80.0
8812,18,13,2025-05-19,8,400.0
8813,46,30,2025-05-19,15,750.0
8814,62,14,2025-05-20,1,70.0
8815,12,11,2025-05-21,5,4000.0
8816,91,22,2025-05-22,7,196.0
8817,58,29,2025-05-22,2,76.0
8818,15,30,2025-05-23,40,2000.0
8819,57,12,2025-05-23,1,65.0
8820,59,28,2025-05-23,6,270.0
8821,31,11,2025-05-24,1,800.0
8822,100,15,2025-05-24,1,180.0
8823,87,8,2025-05-24,1,500.0
8824,90,14,2025-05-24,5,350.0
8825,74,26,2025-05-24,1,35.0
8826,96,23,2025-05-24,1,15.0
8827,44,5,2025-05-24,1,350.0
8828,10,19,2025-05-24,1,20.0
8829,15,14,2025-05-25,4,280.0
8830,76,11,2025-05-25,2,1600.0
8831,7,4,2025-05-25,6,720.0
8832,80,1,2025-05-26,6,7200.0
8833,21,15,2025-05-26,4,720.0
8834,36,27,2025-05-27,3,120.0
8835,49,25,2025-05-27,4,120.0
8836,94,9,2025-05-28,4,720.0
8837,73,1,2025-05-28,3,3600.0
8838,95,13,2025-05-28,8,400.0
8839,93,14,2025-05-29,7,490.0
8840,40,24,2025-05-29,3,105.0
8841,83,28,2025-05-29,3,135.0
8842,69,14,2025-05-29,4,280.0
8843,62,5,2025-05-30,4,1400.0
8844,95,5,2025-05-30,9,3150.0
8845,26,18,2025-05-31,2,100.0
8846,22,3,2025-05-31,2,110.0
8847,68,12,2025-06-01,1,65.0
8848,1,16,2025-06-01,1,120.0
8849,90,22,2025-06-01,2,56.0
8850,84,25,2025-06-01,1,30.0
8851,69,7,2025-06-01,3,900.0
8852,92,26,2025-06-02,1,35.0
8853,17,25,2025-06-02,4,120.0
8854,76,19,2025-06-02,13,260.0
8855,74,7,2025-06-02,1,300.0
8856,87,1,2025-06-02,1,1200.0
8857,38,12,2025-06-02,28,1820.0
8858,49,22,2025-06-03,6,168.0
8859,31,11,2025-06-04,3,2400.0
8860,53,19,2025-06-04,4,80.0
8861,15,6,2025-06-04,6,480.0
8862,38,26,2025-06-05,1,35.0
8863,41,17,2025-06-05,1,40.0
8864,12,13,2025-06-05,2,100.0
8865,63,26,2025-06-05,4,140.0
8866,71,16,2025-06-05,3,360.0
8867,95,13,2025-06-06,25,1250.0
8868,20,18,2025-06-06,1,50.0
8869,3,16,2025-06-06,1,120.0
8870,64,8,2025-06-07,2,1000.0
8871,77,9,2025-06-07,2,360.0
8872,7,14,2025-06-08,2,140.0
8873,10,22,2025-06-08,1,28.0
8874,84,27,2025-06-08,2,80.0
8875,67,3,2025-06-09,1,55.0
8876,61,19,2025-06-09,1,20.0
8877,76,13,2025-06-09,2,100.0
8878,14,3,2025-06-09,1,55.0
8879,4,2,2025-06-09,1,35.0
8880,10,15,2025-06-09,2,360.0
8881,7,19,2025-06-10,2,40.0
8882,55,24,2025-06-11,4,140.0
8883,57,12,2025-06-11,1,65.0
8884,61,2,2025-06-11,6,210.0
8885,6,12,2025-06-12,4,260.0
8886,65,6,2025-06-13,3,240.0
8887,30,19,2025-06-13,5,100.0
8888,13,6,2025-06-14,2,160.0
8889,66,2,2025-06-14,3,105.0
8890,26,3,2025-06-14,4,220.0
8891,13,12,2025-06-14,1,65.0
8892,79,12,2025-06-14,1,65.0
8893,18,3,2025-06-15,1,55.0
8894,93,8,2025-06-15,2,1000.0
8895,71,21,2025-06-15,1,15.0
8896,65,15,2025-06-15,5,900.0
8897,78,26,2025-06-15,1,35.0
8898,79,1,2025-06-16,1,1200.0
8899,83,22,2025-06-16,2,56.0
8900,4,3,2025-06-16,3,165.0
8901,11,8,2025-06-17,21,10500.0
8902,87,26,2025-06-17,2,70.0
8903,96,13,2025-06-17,10,500.0
8904,15,2,2025-06-17,1,35.0
8905,78,8,2025-06-17,6,3000.0
8906,19,2,2025-06-17,5,175.0
8907,63,28,2025-06-17,8,360.0
8908,71,17,2025-06-18,7,280.0
8909,9,24,2025-06-18,2,70.0
8910,69,24,2025-06-18,3,105.0
8911,92,21,2025-06-18,1,15.0
8912,62,10,2025-06-18,1,220.0
8913,50,17,2025-06-18,5,200.0
8914,93,3,2025-06-18,21,1155.0
8915,31,15,2025-06-19,2,360.0
8916,93,28,2025-06-19,8,360.0
8917,89,11,2025-06-19,3,2400.0
8918,40,11,2025-06-19,1,800.0
8919,91,4,2025-06-20,3,360.0
8920,62,18,2025-06-21,5,250.0
8921,16,2,2025-06-22,1,35.0
8922,85,30,2025-06-22,1,50.0
8923,58,5,2025-06-22,5,1750.0
8924,45,25,2025-06-22,1,30.0
8925,39,7,2025-06-23,20,6000.0
8926,22,26,2025-06-24,4,140.0
8927,25,11,2025-06-24,8,6400.0
8928,100,23,2025-06-25,8,120.0
8929,19,24,2025-06-25,8,280.0
8930,91,29,2025-06-26,5,190.0
8931,84,6,2025-06-26,11,880.0
8932,50,25,2025-06-27,10,300.0
8933,27,30,2025-06-27,3,150.0
8934,84,6,2025-06-27,4,320.0
8935,3,26,2025-06-28,5,175.0
8936,48,3,2025-06-28,1,55.0
8937,96,5,2025-06-28,4,1400.0
8938,83,10,2025-06-29,1,220.0
8939,33,16,2025-06-29,10,1200.0
8940,40,24,2025-06-30,3,105.0
8941,3,4,2025-06-30,4,480.0
8942,65,25,2025-06-30,2,60.0
8943,63,9,2025-06-30,13,2340.0
8944,99,5,2025-06-30,1,350.0
8945,73,11,2025-06-30,3,2400.0
8946,48,8,2025-07-01,1,500.0
8947,70,20,2025-07-01,1,25.0
8948,86,7,2025-07-01,1,300.0
8949,12,8,2025-07-01,16,8000.0
8950,95,20,2025-07-02,1,25.0
8951,31,5,2025-07-02,1,350.0
8952,77,15,2025-07-03,1,180.0
8953,17,11,2025-07-03,9,7200.0
8954,41,25,2025-07-03,3,90.0
8955,97,19,2025-07-04,1,20.0
8956,18,9,2025-07-04,2,360.0
8957,8,20,2025-07-04,11,275.0
8958,57,6,2025-07-05,2,160.0
8959,45,3,2025-07-05,1,55.0
8960,60,9,2025-07-06,1,180.0
8961,45,2,2025-07-06,1,35.0
8962,96,9,2025-07-06,2,360.0
8963,61,9,2025-07-06,4,720.0
8964,77,29,2025-07-06,1,38.0
8965,10,27,2025-07-07,8,320.0
8966,25,27,2025-07-07,5,200.0
8967,4,11,2025-07-07,1,800.0
8968,100,22,2025-07-08,2,56.0
8969,99,23,2025-07-08,1,15.0
8970,69,2,2025-07-08,3,105.0
8971,91,16,2025-07-08,1,120.0
8972,94,27,2025-07-09,2,80.0
8973,3,6,2025-07-09,5,400.0
8974,65,12,2025-07-09,3,195.0
8975,93,13,2025-07-09,1,50.0
8976,71,14,2025-07-10,6,420.0
8977,32,20,2025-07-10,6,150.0
8978,36,15,2025-07-10,7,1260.0
8979,66,29,2025-07-10,6,228.0
8980,41,16,2025-07-10,1,120.0
8981,81,2,2025-07-10,1,35.0
8982,43,2,2025-07-11,1,35.0
8983,63,7,2025-07-11,13,3900.0
8984,4,12,2025-07-11,1,65.0
8985,58,30,2025-07-11,7,350.0
8986,77,3,2025-07-12,2,110.0
8987,49,29,2025-07-12,1,38.0
8988,92,29,2025-07-12,4,152.0
8989,42,27,2025-07-12,1,40.0
8990,25,8,2025-07-13,11,5500.0
8991,67,29,2025-07-13,1,38.0
8992,68,25,2025-07-13,3,90.0
8993,22,17,2025-07-15,2,80.0
8994,14,5,2025-07-15,3,1050.0
8995,87,23,2025-07-15,2,30.0
8996,71,11,2025-07-16,6,4800.0
8997,12,16,2025-07-17,1,120.0
8998,82,12,2025-07-17,1,65.0
8999,100,15,2025-07-17,6,1080.0
9000,6,27,2025-07-18,1,40.0
9001,4,20,2025-07-19,1,25.0
9002,51,21,2025-07-19,2,30.0
9003,46,27,2025-07-19,2,80.0
9004,54,27,2025-07-19,3,120.0
9005,71,16,2025-07-19,1,120.0
9006,75,1,2025-07-20,5,6000.0
9007,82,12,2025-07-20,2,130.0
9008,60,6,2025-07-20,1,80.0
9009,97,15,2025-07-20,1,180.0
9010,25,4,2025-07-20,1,120.0
9011,93,6,2025-07-21,1,80.0
9012,42,25,2025-07-21,1,30.0
9013,29,24,2025-07-21,19,665.0
9014,87,26,2025-07-21,16,560.0
9015,72,20,2025-07-21,4,100.0
9016,49,25,2025-07-22,1,30.0
9017,40,14,2025-07-22,2,140.0
9018,64,17,2025-07-23,5,200.0
9019,42,22,2025-07-24,2,56.0
9020,61,7,2025-07-24,3,900.0
9021,31,21,2025-07-24,1,15.0
